Job title,Salary amount,Salary currency,Conversion ratio,Country,City,State,Reference year,Remote ratio,Company industry,Company size,Education,Experience level,Employment type
Data Scientist,100000.0,USD,1.0,US,,New Jersey,2021,,Healthcare,,MSc in STEM,MI,
ML Engineer,80000.0,USD,1.0,US,Atlanta,GA,2021,,Ciber Security,,,,
Data Scientist,130000.0,USD,1.0,US,San Francisco,CA,2021,,Tech Company,,MSc in STEM,IS,
Data Analyst,140000.0,USD,1.0,US,San Francisco,CA,2021,,StartUp,,MBA,SE,
Data Analyst,80000.0,USD,1.0,US,Chicago,IL,2021,,Ecommerce,,BSc in STEM,,
Data Analyst,130000.0,AUD,0.67236147,US,Chicago,IL,2021,,Consulting,,BSc in human sciences,SE,
Data Scientist,147000.0,USD,1.0,US,New York,NY,2021,,"Marketing, Media and Advertising",,MSc in STEM,,
Data Scientist,185000.0,USD,1.0,US,New York,NY,2021,,Tech Company,,BSc in STEM,SE,
Product Analyst,145000.0,USD,1.0,US,New York,NY,2021,,Tech Company,,MSc not specified,EN,
Data Scientist,155000.0,USD,1.0,US,San Francisco Bay Area,CA,2021,,Ciber Security,,PhD,IS,
Data Lecturer,75000.0,USD,1.0,UK,,,2021,,"Education, Research ad University",,BSc in STEM,,
Data Scientist,95000.0,USD,1.0,US,Denver,CO,2021,,StartUp,,PhD,MI,
Data Scientist,118000.0,USD,1.0,US,Chicago,IL,2021,,"Energy, oil and gas",,PhD,EN,
Data Science Specialist,37000.0,USD,1.0,IN,,,2021,,Consulting,,BSc in STEM,,
Data Scientist,75000.0,USD,1.0,US,,,2021,,Consulting,,MSc not specified,,
Data Analyst,70000.0,USD,1.0,US,,,2021,,Finance,,BSc in economics,,
Data Scientist,27000.0,USD,1.0,US,,,2021,,Tech Company,,MSc in STEM,,
Data Scientist,115000.0,USD,1.0,US,Boston,MA,2021,,Finance,,MSc in STEM,IS,
Data Scientist,2000000.0,INR,0.011962834,IN,Mumbai,Maharashtra 400083,2021,,Big Tech,,BSc in STEM,IS,
Director of Data Science,200000.0,USD,1.0,US,New York,NY,2021,,Big Tech,,PhD,SE,
Client Insights Consultant,152000.0,USD,1.0,US,,New Jersey,2021,,"Education, Research ad University",,MSc not specified,,
Data Scientist,135000.0,USD,1.0,US,San Francisco,CA,2021,,Small Tech,,MSc in STEM,EN,
Principal Business Intelligence Engineer,200000.0,USD,1.0,US,Chicago,IL,2021,,Tech Company,,MSc not specified,,
Data Scientist,85000.0,USD,1.0,US,Chicago,IL,2021,,Tech Company,,MSc in STEM,MI,
Data Analyst,80000.0,USD,1.0,US,Atlanta,GA,2021,,"Energy, oil and gas",,MSc in STEM,,
Data Analyst,59000.0,USD,1.0,US,,Ohio,2021,,Finance,,No degree,,
Data Scientist,132000.0,USD,1.0,US,Cincinnati,OH,2021,,Retail,,PhD,MI,
Data Scientist,175000.0,USD,1.0,CA,,,2023,,Small Tech,,MSc in STEM,,
Scientist: Statistics,135000.0,USD,1.0,US,,Nebraska,2023,,Healthcare,,MSc in STEM,SE,
Staff Research Scientist,265000.0,USD,1.0,US,New York,NY,2023,,Big Tech,,PhD,EN,
ML Engineer,300000.0,USD,1.0,US,San Francisco,CA,2023,,Tech Company,,PhD,SE,
Data Scientist,214000.0,USD,1.0,US,Seattle,WA,2023,,Big Tech,,PhD,,
Data Scientist,65500.0,USD,1.0,IE,,,2023,,Tech Company,,PhD,,
Data Scientist,87000.0,USD,1.0,US,Chicago,IL,2023,,Finance,,MSc in STEM,EN,
VP of Data Science,250000.0,USD,1.0,US,Boston,MA,2023,,"Marketing, Media and Advertising",,PhD,,
Data Scientist,63300.0,USD,1.0,UK,37-39 Kingsway,London WC2B 6TP,2023,,Consulting,,MBA,IS,
BI Analyst,100000.0,USD,1.0,Rocky Mountains,,,2023,,Small Tech,,,,
Digital Engineering Graduate,30000.0,USD,1.0,US,,Texas,2023,,Manufactoring,,MSc in STEM,IS,
Data Scientist,86000.0,USD,1.0,US,,South Carolina,2023,,"Education, Research ad University",,MSc in STEM,EN,
Data Scientist,28000.0,USD,1.0,HU,,,2023,,Small Tech,,MSc in STEM,EN,
Data Scientist,210000.0,USD,1.0,US,Midwestern United States,,2023,,Tech Company,,MSc in STEM,,
ML Engineer,175000.0,USD,1.0,US,,,2023,,Tech Company,,MSc in STEM,SE,
Data Scientist,155000.0,USD,1.0,US,New York,NY,2023,,Tech Company,,MSc in economics,,
Data Scientist,120000.0,USD,1.0,US,New York,NY,2023,,Tech Company,,MSc in STEM,IS,
Data Analyst,179000.0,USD,1.0,US,Chicago,IL,2023,,Consulting,,MSc in STEM,,
AI Engineer,96000.0,USD,1.0,IN,Bengaluru,Karnataka,2023,,Small Tech,,,,
Data Scientist,150000.0,USD,1.0,US,,,2023,,Tech Company,,MSc not specified,SE,
Data Scientist,112000.0,USD,1.0,US,Los Angeles,CA,2023,,Finance,,BSc not specified,MI,
Data Scientist,120000.0,BRL,0.18421977,BR,,,2023,,StartUp,,BSc in STEM,,
Data Science Manager,280000.0,USD,1.0,CA,,,2023,,Tech Company,,MSc in STEM,,
Data Scientist,200000.0,USD,1.0,US,San Francisco,CA,2023,,Small Tech,,BSc in STEM,,
Developer,210000.0,USD,1.0,US,New York,NY,2023,,Tech Company,,MSc in STEM,,
staff research scientsit,200000.0,USD,1.0,CA,,,2023,,"Education, Research ad University",,MSc in STEM,,
Data Scientist,130000.0,USD,1.0,US,San Francisco,CA,2023,,Consulting,,MSc in STEM,MI,
Data Scientist,175000.0,USD,1.0,US,,,2023,,Retail,,PhD,,
Data Scientist,182000.0,USD,1.0,US,,New England,2023,,Finance,,MBA,SE,
Data Analyst,125000.0,USD,1.0,US,,,2023,,Tech Company,,,,
Data Scientist,205000.0,USD,1.0,US,New York,NY,2023,,Tech Company,,MSc in STEM,SE,
Data Scientist,100000.0,CAD,0.73006557,CA,,,2023,,Healthcare,,PhD,IS,
Data Scientist,140000.0,USD,1.0,US,Boston,MA,2023,,Finance,,MSc in STEM,IS,
,200000.0,CAD,0.73006557,CA,,,2023,,Tech Company,,BSc in STEM,,
ML Engineer,140000.0,USD,1.0,US,Chicago,IL,2023,,Tech Company,,MSc in STEM,SE,
Data Viz Specialist,41000.0,USD,1.0,IE,,,2023,,"Marketing, Media and Advertising",,MBA,,
Data Scientist,178000.0,USD,1.0,CA,,,2023,,Tech Company,,MBA,SE,
Data Scientist,180000.0,USD,1.0,US,Washington,DC,2023,,Finance,,MSc in STEM,,
Project Manager ,52000.0,EUR,1.0882787,DE,,,2023,,Tech Company,,MSc in STEM,,
Data Analyst,120000.0,USD,1.0,US,San Francisco Bay Area,CA,2023,,Finance,,MSc in Others,SE,
Data Scientist,1700000.0,INR,0.011962834,IN,Bengaluru,Karnataka,2023,,Finance,,MBA,EN,
Data Scientist,103000.0,USD,1.0,US,Chicago,IL,2023,,Consulting,,MSc in STEM,,
Data Analyst,112000.0,USD,1.0,US,Los Angeles,CA,2023,,"Marketing, Media and Advertising",,MSc in STEM,,
Research Scientist,100000.0,USD,1.0,US,Olympia,WA,2023,,Consulting,,,,
,110000.0,USD,1.0,US,Boston,MA,2023,,Ciber Security,,MSc in STEM,,
Product Analyst,80000.0,USD,1.0,US,Phoenix,AZ,2023,,Retail,,MBA,,
Data Scientist,180000.0,USD,1.0,US,East Coast of the United States,,2023,,Ciber Security,,MSc in STEM,,
Data Science Director,212000.0,USD,1.0,US,New York,NY,2023,,Finance,,MBA,,
Service specialist,56000.0,USD,1.0,US,,,2023,,Healthcare,,No degree,IS,
Data Scientist,60000.0,USD,1.0,US,,New Jersey,2023,,Healthcare,,BSc in STEM,,
Data Scientist,194000.0,USD,1.0,US,Midwestern United States,,2023,,Tech Company,,PhD,SE,
,82000.0,USD,1.0,US,Austin,TX,2023,,Finance,,MSc in STEM,,
Data Analyst,80000.0,USD,1.0,SG,,,2023,,Consulting,,,,
Data Scientist,128000.0,USD,1.0,US,,Texas,2023,,Healthcare,,MSc in STEM,,
Data Scientist,110000.0,USD,1.0,US,New York,NY,2023,,Small Tech,,MBA,MI,
Data Scientist,115000.0,USD,1.0,US,,Florida,2023,,Ciber Security,,BSc in Others,,
Data Scientist,160000.0,USD,1.0,US,,Tennessee,2023,,Healthcare,,BSc in human sciences,,
"Manager, Risk Strategy &amp; Policy (Data Science",110000.0,USD,1.0,US,,Florida,2023,,Tech Company,,BSc in STEM,,
Data Scientist,115000.0,USD,1.0,US,,,2023,,Tech Company,,MSc in STEM,,
Data Scientist,150000.0,USD,1.0,US,Washington,DC,2023,,Finance,,PhD,EN,
AI Engineer,202730.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
AI Engineer,92118.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,130500.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,96000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,190000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,160000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,400000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
ML Engineer,65000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,101520.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,45864.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Engineer,172469.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,114945.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
NLP Engineer,200000.0,USD,1.0,US,,,2024,0.0,,M,,EX,FT
NLP Engineer,150000.0,USD,1.0,US,,,2024,0.0,,M,,EX,FT
Data Scientist,156450.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Scientist,119200.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Analyst,170000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,130000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Applied Scientist,222200.0,USD,1.0,US,,,2024,0.0,,L,,SE,FT
Applied Scientist,136000.0,USD,1.0,US,,,2024,0.0,,L,,SE,FT
Data Manager,128000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Manager,81500.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,93838.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,69535.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,75000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,65000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Manager,150000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Manager,125000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Research Engineer,260570.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Research Engineer,167030.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,120000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Engineer,100000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Engineer,190000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,155000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Analyst,174000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Analyst,116000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Analyst,100000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,80000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,145000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,95000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,120000.0,USD,1.0,AU,,,2024,0.0,,S,,MI,FT
Data Scientist,70000.0,USD,1.0,AU,,,2024,0.0,,S,,MI,FT
Data Scientist,130000.0,USD,1.0,US,,,2024,0.0,,M,,MI,CT
Data Scientist,110000.0,USD,1.0,US,,,2024,0.0,,M,,MI,CT
Data Manager,240000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Manager,180000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
BI Engineer,202800.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
BI Engineer,115000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,80000.0,GBP,1.2951632,GB,,,2024,0.0,,M,,SE,FT
Data Engineer,45000.0,GBP,1.2951632,GB,,,2024,0.0,,M,,SE,FT
Data Analyst,90000.0,CAD,0.73006557,CA,,,2024,0.0,,M,,SE,FT
Data Analyst,75000.0,CAD,0.73006557,CA,,,2024,0.0,,M,,SE,FT
Data Analyst,112300.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,75100.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
BI Analyst,178200.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
BI Analyst,87000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,138000.0,USD,1.0,CA,,,2024,0.0,,M,,SE,FT
Data Scientist,72000.0,USD,1.0,CA,,,2024,0.0,,M,,SE,FT
ML Engineer,252000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
ML Engineer,168000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,140000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,130000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
ML Engineer,190000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,100000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,150650.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,106700.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,192300.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,107900.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,115000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Engineer,95500.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Research Engineer,195000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Research Engineer,160000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Scientist,257600.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,146000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,90000.0,USD,1.0,CA,,,2024,0.0,,M,,EN,FT
Data Analyst,70000.0,USD,1.0,CA,,,2024,0.0,,M,,EN,FT
ML Engineer,110000.0,EUR,1.0882787,NL,,,2024,100.0,,S,,SE,FT
ML Engineer,70000.0,EUR,1.0882787,NL,,,2024,100.0,,S,,SE,FT
Data Engineer,158200.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,74100.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,231400.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,170955.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,137000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,60300.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,101098.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,59469.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Manager,166363.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Manager,103977.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Manager,166000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Manager,104000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,170400.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,123800.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,94763.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Engineer,67750.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
ML Engineer,251250.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,120750.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,30000.0,EUR,1.0882787,LT,,,2024,0.0,,M,,MI,FT
Data Analyst,25800.0,EUR,1.0882787,LT,,,2024,0.0,,M,,MI,FT
Data Scientist,189615.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,150385.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,283800.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,234700.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,109000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Scientist,93000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Scientist,164000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,131000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,45607.0,GBP,1.2951632,GB,,,2024,0.0,,M,,MI,FT
Data Engineer,30921.0,GBP,1.2951632,GB,,,2024,0.0,,M,,MI,FT
Data Analyst,55000.0,GBP,1.2951632,GB,,,2024,100.0,,M,,MI,FT
Data Analyst,45000.0,GBP,1.2951632,GB,,,2024,100.0,,M,,MI,FT
BI Analyst,144300.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
BI Analyst,104800.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,212750.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,157250.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,150000.0,USD,1.0,US,,,2024,100.0,,M,,EN,FT
Data Analyst,129200.0,USD,1.0,US,,,2024,100.0,,M,,EN,FT
ML Engineer,265000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,170000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,190000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Scientist,155000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,165000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,100000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,213900.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Engineer,126500.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Research Engineer,130000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,104000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,225000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
ML Engineer,66000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
ML Engineer,220000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
BI Analyst,110000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
BI Analyst,85000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
ML Engineer,282000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
ML Engineer,188000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,219650.0,USD,1.0,US,,,2024,100.0,,M,,EX,FT
Data Engineer,136000.0,USD,1.0,US,,,2024,100.0,,M,,EX,FT
Data Engineer,210850.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,145400.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,143800.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Analyst,106300.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
AI Engineer,150000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
AI Engineer,90200.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Engineer,140000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,110000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,140000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Analyst,120000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
AI Engineer,800000.0,DKK,0.14585547,DK,,,2024,0.0,,S,,EN,PT
Research Engineer,138000.0,USD,1.0,US,,,2024,0.0,,M,,MI,PT
Research Engineer,86000.0,USD,1.0,US,,,2024,0.0,,M,,MI,PT
Data Scientist,199700.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,70800.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Research Engineer,175000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,130000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,169847.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,131631.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
ML Engineer,277000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,173000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,264500.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
ML Engineer,165600.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
BI Analyst,194000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
BI Analyst,168000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,90000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,70000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,137000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Scientist,60400.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Engineer,197689.0,USD,1.0,US,,,2024,0.0,,M,,EX,FT
Data Engineer,152311.0,USD,1.0,US,,,2024,0.0,,M,,EX,FT
Research Engineer,209500.0,USD,1.0,US,,,2024,0.0,,M,,EX,FT
Research Engineer,147500.0,USD,1.0,US,,,2024,0.0,,M,,EX,FT
Data Engineer,170000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,146000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
ML Engineer,220600.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,140100.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
AI Engineer,236872.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
AI Engineer,148045.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,143896.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,99208.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Applied Scientist,250000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Applied Scientist,160000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,200000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,25000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,137500.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,81500.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,209700.0,USD,1.0,US,,,2024,0.0,,M,,EX,FT
Data Engineer,161300.0,USD,1.0,US,,,2024,0.0,,M,,EX,FT
Data Scientist,249000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,216000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,170040.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,113360.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,178250.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
ML Engineer,110500.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,83300.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,47500.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Scientist,200000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Scientist,148500.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,138000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,120000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,250000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,200000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,110000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,90000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,142000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Engineer,129500.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Manager,210554.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Manager,131596.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,170000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,130000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,159550.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,113000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,135000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,100000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
ML Engineer,245400.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
ML Engineer,139000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,190000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,167000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,304000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,244000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,50000.0,GBP,1.2951632,US,,,2024,0.0,,M,,EN,FT
Data Analyst,44000.0,GBP,1.2951632,US,,,2024,0.0,,M,,EN,FT
Data Scientist,247600.0,USD,1.0,US,,,2024,0.0,,L,,SE,FT
Data Scientist,127300.0,USD,1.0,US,,,2024,0.0,,L,,SE,FT
Data Engineer,210000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,170000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Applied Scientist,222200.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
Applied Scientist,136000.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
Research Engineer,200000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Research Engineer,151300.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Scientist,110000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Scientist,90000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Analyst,156000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,94000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Research Engineer,212800.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
Research Engineer,124100.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
Analytics Engineer,195000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Analytics Engineer,140000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,199068.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,150000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,250900.0,USD,1.0,US,,,2024,0.0,,M,,EX,FT
Data Engineer,173100.0,USD,1.0,US,,,2024,0.0,,M,,EX,FT
Data Analyst,95000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,80000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
