Job title,Location,Company Industry,Experience Level,Salary Amount,Salary Currency,Conversion Ratio,Reference Year
Data Scientist,US,2024,Senior,160000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,175000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,117000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,85000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,79000.0,USD,1.0,2024
Analytics Engineer,US,2024,Mid,100000.0,USD,1.0,2024
Analytics Engineer,US,2024,Mid,75000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,205000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,190000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,331640.0,USD,1.0,2024
Data Engineer,US,2024,Senior,283780.0,USD,1.0,2024
Applied Scientist,US,2024,Mid,222200.0,USD,1.0,2024
Applied Scientist,US,2024,Mid,136000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,117000.0,USD,1.0,2024
BI Analyst,US,2024,Junior,99000.0,USD,1.0,2024
BI Analyst,US,2024,Junior,72000.0,USD,1.0,2024
Data Manager,US,2024,Mid,77000.0,USD,1.0,2024
Data Manager,US,2024,Mid,49900.0,USD,1.0,2024
Data Analyst,US,2024,Mid,95000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,70000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,203500.0,USD,1.0,2024
Data Scientist,US,2024,Mid,133000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,104000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,80000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,134400.0,USD,1.0,2024
Data Analyst,US,2024,Mid,100000.0,USD,1.0,2024
Data Scientist,GB,2024,Junior,26800.0,GBP,1.2951632,2024
Data Scientist,GB,2024,Junior,26800.0,GBP,1.2951632,2024
Data Scientist,GB,2024,Senior,65000.0,GBP,1.2951632,2024
Data Scientist,GB,2024,Senior,45000.0,GBP,1.2951632,2024
Data Analyst,US,2024,Junior,64500.0,USD,1.0,2024
Data Analyst,US,2024,Junior,51500.0,USD,1.0,2024
ML Engineer,GB,2024,Senior,240200.0,USD,1.0,2024
ML Engineer,GB,2024,Senior,102900.0,USD,1.0,2024
Data Analyst,US,2024,Mid,195600.0,USD,1.0,2024
Data Analyst,US,2024,Mid,165500.0,USD,1.0,2024
Data Analyst,US,2024,Senior,180400.0,USD,1.0,2024
Data Analyst,US,2024,Senior,138800.0,USD,1.0,2024
Data Scientist,US,2024,Senior,180000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,139000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,112000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,109000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,147670.0,USD,1.0,2024
Data Scientist,US,2024,Senior,118136.0,USD,1.0,2024
Data Engineer,US,2024,Senior,164000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,117000.0,USD,1.0,2024
BI Developer,PH,2024,Senior,42000.0,USD,1.0,2024
BI Developer,PH,2024,Senior,21600.0,USD,1.0,2024
Data Scientist,US,2024,Senior,154000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,81536.0,USD,1.0,2024
Data Scientist,US,2024,Senior,180000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,139000.0,USD,1.0,2024
Data Analyst,GB,2024,Junior,23000.0,GBP,1.2951632,2024
Data Analyst,GB,2024,Junior,23000.0,GBP,1.2951632,2024
Data Engineer,US,2024,Senior,198000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,143000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,340000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,212000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,230000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,170000.0,USD,1.0,2024
Research Engineer,US,2024,Junior,51000.0,USD,1.0,2024
ML Engineer,FI,2024,Senior,70000.0,EUR,1.0882787,2024
ML Engineer,TR,2024,Junior,27000.0,USD,1.0,2024
Data Scientist,CH,2024,Mid,114000.0,CHF,1.1143726,2024
ML Engineer,CA,2024,Junior,105000.0,CAD,0.73006557,2024
BI Engineer,US,2024,Senior,108500.0,USD,1.0,2024
BI Engineer,US,2024,Senior,78800.0,USD,1.0,2024
Data Engineer,US,2024,Mid,385000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,200000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,297000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,138000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,198000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,140000.0,USD,1.0,2024
AI Engineer,OM,2023,Senior,46848.0,USD,1.0,2023
ML Engineer,US,2024,Junior,130400.0,USD,1.0,2024
ML Engineer,US,2024,Junior,74500.0,USD,1.0,2024
Data Engineer,AU,2024,Senior,212000.0,USD,1.0,2024
Data Engineer,AU,2024,Senior,93400.0,USD,1.0,2024
BI Analyst,CA,2024,Mid,142000.0,USD,1.0,2024
BI Analyst,CA,2024,Mid,91300.0,USD,1.0,2024
Data Analyst,US,2024,Senior,166000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,73100.0,USD,1.0,2024
Data Scientist,US,2024,Junior,133000.0,USD,1.0,2024
Data Scientist,US,2024,Junior,58400.0,USD,1.0,2024
Data Scientist,US,2024,Senior,204600.0,USD,1.0,2024
Data Scientist,US,2024,Senior,84500.0,USD,1.0,2024
Data Scientist,US,2024,Mid,176000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,72700.0,USD,1.0,2024
Data Analyst,US,2024,Junior,92000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,65000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,231000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,141000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,162819.0,USD,1.0,2024
Data Scientist,US,2024,Senior,95776.0,USD,1.0,2024
Applied Scientist,US,2024,Mid,222200.0,USD,1.0,2024
Applied Scientist,US,2024,Mid,136000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,138278.0,USD,1.0,2024
Data Engineer,US,2024,Mid,86424.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,130500.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,96000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,175000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,117000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,122100.0,USD,1.0,2024
Data Engineer,US,2024,Mid,75500.0,USD,1.0,2024
Data Manager,US,2024,Mid,250000.0,USD,1.0,2024
Data Manager,US,2024,Mid,200000.0,USD,1.0,2024
BI Manager,US,2024,Mid,117000.0,USD,1.0,2024
BI Manager,US,2024,Mid,99600.0,USD,1.0,2024
Data Engineer,US,2024,Junior,162240.0,USD,1.0,2024
Data Engineer,US,2024,Junior,47840.0,USD,1.0,2024
Data Scientist,US,2024,Mid,231250.0,USD,1.0,2024
Data Scientist,US,2024,Mid,111000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,277000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,173000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,128000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,81500.0,USD,1.0,2024
Data Scientist,US,2024,Senior,202800.0,USD,1.0,2024
Data Scientist,US,2024,Senior,115000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,65000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,55751.0,USD,1.0,2024
Data Engineer,US,2024,Senior,165000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,150000.0,USD,1.0,2024
AI Engineer,US,2024,Senior,257250.0,USD,1.0,2024
AI Engineer,US,2024,Senior,99750.0,USD,1.0,2024
Data Engineer,NZ,2024,Senior,169767.0,USD,1.0,2024
Data Engineer,NZ,2024,Senior,136420.0,USD,1.0,2024
Data Engineer,US,2024,Mid,100000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,95000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,147800.0,USD,1.0,2024
Data Scientist,US,2024,Mid,93100.0,USD,1.0,2024
Data Manager,US,2024,Mid,83300.0,USD,1.0,2024
Data Manager,US,2024,Mid,47500.0,USD,1.0,2024
Data Engineer,US,2024,Senior,160000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,100000.0,USD,1.0,2024
BI Analyst,AU,2024,Junior,92000.0,USD,1.0,2024
BI Analyst,AU,2024,Junior,90000.0,USD,1.0,2024
Data Manager,GB,2024,Senior,220000.0,USD,1.0,2024
Data Manager,GB,2024,Senior,137500.0,USD,1.0,2024
Data Scientist,US,2024,Junior,175100.0,USD,1.0,2024
Data Scientist,US,2024,Junior,82915.0,USD,1.0,2024
Data Engineer,US,2024,Mid,166000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,73000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,236400.0,USD,1.0,2024
Data Scientist,US,2024,Senior,141800.0,USD,1.0,2024
Data Engineer,US,2024,Senior,150000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,135000.0,USD,1.0,2024
BI Developer,US,2024,Senior,147500.0,USD,1.0,2024
BI Developer,US,2024,Senior,70800.0,USD,1.0,2024
BI Engineer,US,2024,Mid,185000.0,USD,1.0,2024
BI Engineer,US,2024,Mid,79600.0,USD,1.0,2024
Data Analyst,US,2024,Junior,99200.0,USD,1.0,2024
Data Analyst,US,2024,Junior,69400.0,USD,1.0,2024
Data Analyst,US,2024,Junior,88200.0,USD,1.0,2024
Data Analyst,US,2024,Junior,61700.0,USD,1.0,2024
Research Engineer,US,2024,Senior,234000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,146000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,165000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,165000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,160000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,130000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,154800.0,USD,1.0,2024
Data Scientist,US,2024,Mid,76300.0,USD,1.0,2024
Data Analyst,US,2024,Mid,112000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,84000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,115000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,90000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,170000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,130000.0,USD,1.0,2024
BI Engineer,US,2024,Senior,185000.0,USD,1.0,2024
BI Engineer,US,2024,Senior,79600.0,USD,1.0,2024
Data Analyst,US,2024,Junior,160000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,110000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,95000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,65000.0,USD,1.0,2024
Analytics Engineer,CA,2024,Senior,180000.0,USD,1.0,2024
Analytics Engineer,CA,2024,Senior,120000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,155000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,100000.0,USD,1.0,2024
Data Scientist,CA,2024,Senior,190500.0,USD,1.0,2024
Data Scientist,CA,2024,Senior,138500.0,USD,1.0,2024
Data Engineer,CA,2024,Senior,159000.0,USD,1.0,2024
Data Engineer,CA,2024,Senior,127000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,147000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,118000.0,USD,1.0,2024
ML Engineer,US,2024,Junior,170000.0,USD,1.0,2024
ML Engineer,US,2024,Junior,125000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,116000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,90000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,255475.0,USD,1.0,2024
Data Engineer,US,2024,Senior,185800.0,USD,1.0,2024
Data Engineer,US,2024,Mid,85000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,65000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,150000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,120000.0,USD,1.0,2024
Analytics Engineer,US,2024,Mid,190000.0,USD,1.0,2024
Analytics Engineer,US,2024,Mid,190000.0,USD,1.0,2024
Research Engineer,US,2024,Mid,440000.0,USD,1.0,2024
Research Engineer,US,2024,Mid,295000.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,170000.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,140000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,165000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,140250.0,USD,1.0,2024
Data Analyst,US,2024,Mid,110300.0,USD,1.0,2024
Data Analyst,US,2024,Mid,78100.0,USD,1.0,2024
ML Engineer,US,2024,Mid,210000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,151800.0,USD,1.0,2024
BI Analyst,US,2024,Junior,75000.0,USD,1.0,2024
BI Analyst,US,2024,Junior,65000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,140000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,105000.0,USD,1.0,2024
Research Engineer,US,2024,Mid,200000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,157144.0,USD,1.0,2024
Data Analyst,US,2024,Senior,99445.0,USD,1.0,2024
Data Engineer,CA,2024,Senior,274965.0,CAD,0.73006557,2024
Data Engineer,CA,2024,Senior,130008.0,CAD,0.73006557,2024
Data Engineer,US,2024,Senior,201900.0,USD,1.0,2024
Data Engineer,US,2024,Senior,97335.0,USD,1.0,2024
Data Scientist,US,2024,Senior,283800.0,USD,1.0,2024
Data Scientist,US,2024,Senior,170700.0,USD,1.0,2024
Research Engineer,US,2024,Senior,152400.0,USD,1.0,2024
Research Engineer,US,2024,Senior,73700.0,USD,1.0,2024
Data Engineer,US,2024,Mid,166000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,73100.0,USD,1.0,2024
Data Scientist,US,2024,Senior,202600.0,USD,1.0,2024
Data Scientist,US,2024,Senior,93800.0,USD,1.0,2024
Data Scientist,US,2024,Senior,273500.0,USD,1.0,2024
Data Scientist,US,2024,Senior,126600.0,USD,1.0,2024
BI Analyst,US,2024,Senior,176875.0,USD,1.0,2024
BI Analyst,US,2024,Senior,84750.0,USD,1.0,2024
ETL Developer,US,2024,Mid,166000.0,USD,1.0,2024
ETL Developer,US,2024,Mid,73100.0,USD,1.0,2024
Data Analyst,US,2024,Junior,88200.0,USD,1.0,2024
Data Analyst,US,2024,Junior,61700.0,USD,1.0,2024
Data Engineer,US,2024,Mid,75000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,60000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,121500.0,USD,1.0,2024
Data Scientist,US,2024,Mid,88200.0,USD,1.0,2024
Data Engineer,US,2024,Mid,133000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,58300.0,USD,1.0,2024
Data Engineer,US,2024,Senior,229900.0,USD,1.0,2024
Data Engineer,US,2024,Senior,201400.0,USD,1.0,2024
Data Scientist,US,2024,Senior,247250.0,USD,1.0,2024
Data Scientist,US,2024,Senior,160000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,177700.0,USD,1.0,2024
Data Scientist,US,2024,Senior,94700.0,USD,1.0,2024
Data Engineer,US,2024,Senior,184000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,123000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,258600.0,USD,1.0,2024
ML Engineer,US,2024,Senior,215500.0,USD,1.0,2024
Data Scientist,US,2024,Senior,237188.0,USD,1.0,2024
Data Scientist,US,2024,Senior,194063.0,USD,1.0,2024
Data Engineer,US,2024,Mid,112500.0,USD,1.0,2024
Data Engineer,US,2024,Mid,59500.0,USD,1.0,2024
Data Analyst,US,2024,Senior,153900.0,USD,1.0,2024
Data Analyst,US,2024,Senior,85500.0,USD,1.0,2024
Research Engineer,US,2024,Senior,210000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,151800.0,USD,1.0,2024
BI Engineer,US,2024,Senior,108500.0,USD,1.0,2024
BI Engineer,US,2024,Senior,78800.0,USD,1.0,2024
Data Scientist,US,2024,Mid,212000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,93300.0,USD,1.0,2024
Data Engineer,US,2024,Mid,209000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,171000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,164000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,109000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,140000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,115000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,83300.0,USD,1.0,2024
Data Analyst,US,2024,Junior,47500.0,USD,1.0,2024
Analytics Engineer,US,2024,Mid,156450.0,USD,1.0,2024
Analytics Engineer,US,2024,Mid,119200.0,USD,1.0,2024
Data Scientist,US,2024,Senior,161500.0,USD,1.0,2024
Data Scientist,US,2024,Senior,113050.0,USD,1.0,2024
Data Engineer,US,2024,Junior,130916.0,USD,1.0,2024
Data Engineer,US,2024,Junior,120000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,260000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,198000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,235000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,170000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,185900.0,USD,1.0,2024
Data Scientist,US,2024,Senior,109400.0,USD,1.0,2024
ML Engineer,US,2024,Senior,210000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,180000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,180000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,110000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,185000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,148000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,180000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,110000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,235680.0,USD,1.0,2024
ML Engineer,US,2024,Mid,153040.0,USD,1.0,2024
Data Engineer,US,2024,Senior,145000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,106500.0,USD,1.0,2024
Research Engineer,US,2024,Senior,290000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,240000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,185000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,145000.0,USD,1.0,2024
BI Analyst,US,2024,Senior,150000.0,USD,1.0,2024
BI Analyst,US,2024,Senior,123000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,270400.0,USD,1.0,2024
ML Engineer,US,2024,Senior,145600.0,USD,1.0,2024
Data Analyst,US,2024,Mid,177000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,149000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,115000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,95000.0,USD,1.0,2024
BI Analyst,US,2024,Mid,167500.0,USD,1.0,2024
BI Analyst,US,2024,Mid,106500.0,USD,1.0,2024
Research Engineer,US,2024,Senior,303050.0,USD,1.0,2024
Research Engineer,US,2024,Senior,202350.0,USD,1.0,2024
Data Engineer,US,2024,Senior,184000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,123000.0,USD,1.0,2024
Analytics Engineer,FR,2024,Senior,244400.0,USD,1.0,2024
Analytics Engineer,FR,2024,Senior,131600.0,USD,1.0,2024
Data Engineer,US,2024,Senior,110000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,76500.0,USD,1.0,2024
Data Analyst,US,2024,Mid,134400.0,USD,1.0,2024
Data Analyst,US,2024,Mid,81200.0,USD,1.0,2024
Data Analyst,US,2024,Junior,100000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,75000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,600000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,280000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,130000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,100000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,207300.0,USD,1.0,2024
Data Analyst,US,2024,Senior,149300.0,USD,1.0,2024
Data Engineer,US,2024,Mid,128000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,81500.0,USD,1.0,2024
Data Engineer,US,2024,Senior,144000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,113000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,278700.0,USD,1.0,2024
Research Engineer,US,2024,Senior,159300.0,USD,1.0,2024
Data Scientist,GB,2024,Senior,65000.0,GBP,1.2951632,2024
Data Scientist,GB,2024,Senior,55000.0,GBP,1.2951632,2024
BI Engineer,US,2024,Mid,165600.0,USD,1.0,2024
BI Engineer,US,2024,Mid,65800.0,USD,1.0,2024
ML Engineer,US,2024,Senior,200000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,85000.0,USD,1.0,2024
Data Engineer,CA,2024,Mid,193412.0,USD,1.0,2024
Data Engineer,CA,2024,Mid,116047.0,USD,1.0,2024
Research Engineer,US,2024,Mid,359400.0,USD,1.0,2024
Research Engineer,US,2024,Mid,239600.0,USD,1.0,2024
Data Analyst,US,2024,Junior,132000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,108000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,106050.0,USD,1.0,2024
Data Engineer,US,2024,Mid,80420.0,USD,1.0,2024
Data Engineer,US,2024,Senior,240000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,204000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,174300.0,USD,1.0,2024
Data Scientist,US,2024,Senior,140000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,195000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,136500.0,USD,1.0,2024
Data Engineer,US,2024,Mid,180000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,155000.0,USD,1.0,2024
Data Engineer,US,2024,Executive,175762.0,USD,1.0,2024
Data Engineer,US,2024,Executive,97254.0,USD,1.0,2024
Data Analyst,US,2024,Executive,160000.0,USD,1.0,2024
Data Analyst,US,2024,Executive,120000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,120000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,100000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,180000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,150000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,145125.0,USD,1.0,2024
Data Scientist,US,2024,Senior,124875.0,USD,1.0,2024
Applied Scientist,US,2024,Senior,290000.0,USD,1.0,2024
Applied Scientist,US,2024,Senior,210000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,215000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,152000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,123900.0,USD,1.0,2024
Data Analyst,US,2024,Mid,66100.0,USD,1.0,2024
ML Engineer,US,2024,Senior,182000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,164000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,108334.0,USD,1.0,2024
Data Analyst,US,2024,Senior,59923.0,USD,1.0,2024
Data Scientist,US,2024,Senior,150000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,130000.0,USD,1.0,2024
Data Engineer,US,2024,Executive,160000.0,USD,1.0,2024
Data Engineer,US,2024,Executive,120000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,140000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,70000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,150800.0,USD,1.0,2024
Data Scientist,US,2024,Senior,100600.0,USD,1.0,2024
Data Engineer,US,2024,Senior,276000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,174000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,120000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,94400.0,USD,1.0,2024
Data Scientist,US,2024,Mid,160000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,136000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,215000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,152000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,140000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,110000.0,USD,1.0,2024
BI Engineer,US,2024,Senior,185000.0,USD,1.0,2024
BI Engineer,US,2024,Senior,79600.0,USD,1.0,2024
Prompt Engineer,AU,2024,Mid,215000.0,USD,1.0,2024
Prompt Engineer,AU,2024,Mid,200000.0,USD,1.0,2024
Data Engineer,US,2024,Executive,212500.0,USD,1.0,2024
Data Engineer,US,2024,Executive,163500.0,USD,1.0,2024
Research Engineer,US,2024,Senior,237650.0,USD,1.0,2024
Research Engineer,US,2024,Senior,172700.0,USD,1.0,2024
Data Scientist,US,2024,Senior,148500.0,USD,1.0,2024
Data Scientist,US,2024,Senior,103275.0,USD,1.0,2024
Data Scientist,US,2024,Senior,175000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,145000.0,USD,1.0,2024
Research Engineer,US,2024,Junior,257400.0,USD,1.0,2024
Research Engineer,US,2024,Junior,193500.0,USD,1.0,2024
Data Engineer,MX,2024,Junior,17598.0,USD,1.0,2024
Data Engineer,MX,2024,Junior,17600.0,USD,1.0,2024
ML Engineer,US,2024,Senior,140000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,90000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,333500.0,USD,1.0,2024
Research Engineer,US,2024,Senior,180000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,285670.0,USD,1.0,2024
Data Scientist,US,2024,Senior,207760.0,USD,1.0,2024
Data Analyst,NL,2024,Junior,72128.0,EUR,1.0882787,2024
Data Analyst,NL,2024,Junior,50490.0,EUR,1.0882787,2024
Data Scientist,US,2024,Senior,170800.0,USD,1.0,2024
Data Scientist,US,2024,Senior,92300.0,USD,1.0,2024
Applied Scientist,US,2024,Senior,249700.0,USD,1.0,2024
Applied Scientist,US,2024,Senior,156300.0,USD,1.0,2024
Data Analyst,US,2024,Senior,200200.0,USD,1.0,2024
Data Analyst,US,2024,Senior,111200.0,USD,1.0,2024
Research Engineer,US,2024,Mid,195200.0,USD,1.0,2024
Research Engineer,US,2024,Mid,100400.0,USD,1.0,2024
Data Analyst,US,2024,Senior,153900.0,USD,1.0,2024
Data Analyst,US,2024,Senior,85500.0,USD,1.0,2024
Data Engineer,US,2024,Senior,222000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,132000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,220000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,137500.0,USD,1.0,2024
Research Engineer,US,2024,Junior,83200.0,USD,1.0,2024
Research Engineer,US,2024,Junior,45900.0,USD,1.0,2024
Data Scientist,US,2024,Mid,179000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,112000.0,USD,1.0,2024
AI Engineer,US,2024,Mid,200000.0,USD,1.0,2024
AI Engineer,US,2024,Mid,180000.0,USD,1.0,2024
Data Analyst,FR,2024,Junior,54000.0,EUR,1.0882787,2024
Data Analyst,FR,2024,Junior,50000.0,EUR,1.0882787,2024
Data Scientist,GB,2024,Senior,60000.0,GBP,1.2951632,2024
Data Scientist,GB,2024,Senior,40000.0,GBP,1.2951632,2024
Prompt Engineer,DE,2023,Mid,56000.0,EUR,1.0882787,2023
Research Engineer,US,2024,Junior,172800.0,USD,1.0,2024
Research Engineer,US,2024,Junior,144000.0,USD,1.0,2024
Data Engineer,AT,2024,Mid,65000.0,EUR,1.0882787,2024
Data Engineer,AT,2024,Mid,43000.0,EUR,1.0882787,2024
ML Engineer,US,2024,Senior,230000.0,USD,1.0,2024
